age,gender,income,experience_years,monthly_spending,credit_score,has_credit_card,loan_amount,defaulted,city_Unknown,city_faisalabad,city_islamabad,city_karachi,city_rawalpindi,education_Intermediate,education_Master,education_Matric,education_PhD,education_Unknown,signup_year,signup_month,signup_day,signup_dayofweek,employment_type_Government,employment_type_Private,employment_type_Student,employment_type_Unemployed
67.0,1,70989.6,18,27762.91,353.0,1,246310.75,0,0,0,0,0,0,0,0,0,1,0,2020,7,17,4,0,0,1,0
19.0,0,66145.52,19,19322.53,423.0,0,356920.31,0,0,0,0,1,0,1,0,0,0,0,2020,7,18,5,0,0,0,1
51.0,0,102429.48,20,19461.31,694.0,0,356912.99,0,0,0,0,1,0,1,0,0,0,0,2020,7,19,6,0,0,1,0
49.0,1,57702.47,14,24161.34,396.0,0,85308.77,0,0,0,0,1,0,1,0,0,0,0,2020,7,20,0,0,0,1,0
44.0,0,30085.79,0,750000.0,422.0,1,519932.36,1,1,0,0,0,0,0,0,0,0,0,2020,7,21,1,0,1,0,0
42.0,1,65506.98,34,24988.27,427.0,1,276642.15,0,0,0,0,0,0,1,0,0,0,0,2020,7,22,2,0,1,0,0
19.0,1,121701.89,34,51035.05,597.0,1,312708.69,0,0,1,0,0,0,1,0,0,0,0,2020,7,23,3,0,0,0,1
66.0,1,85476.32999999999,25,32620.79,482.0,0,455645.37,0,0,0,0,0,0,1,0,0,0,0,2020,7,24,4,1,0,0,0
21.0,0,88997.04,19,71385.65,788.0,0,135439.22,0,0,0,1,0,0,1,0,0,0,0,2020,7,25,5,1,0,0,0
27.0,0,75259.65,27,33748.17,824.0,0,144595.96,0,0,0,0,0,1,0,0,0,0,1,2020,7,26,6,0,1,0,0
68.0,1,117522.42,20,38547.87,381.0,1,247704.90777003483,0,0,1,0,0,0,0,0,0,0,0,2020,7,27,0,0,0,1,0
38.0,1,99128.01,4,39975.33,674.0,0,257825.78,0,0,1,0,0,0,0,1,0,0,0,2020,7,28,1,0,1,0,0
44.0,1,157642.3,5,43833.8,803.0,1,468813.79,0,0,0,1,0,0,0,0,1,0,0,2020,7,29,2,0,1,0,0
54.0,0,105345.02,2,12467.03,330.0,1,119220.65,0,0,0,0,0,1,0,1,0,0,0,2020,7,30,3,0,0,0,1
50.0,1,43419.82,34,39740.71,404.0,1,355351.97,1,0,0,0,0,0,0,0,0,1,0,2020,7,31,4,0,0,1,0
71.0,0,84092.28,17,50022.4,316.0,1,234535.05,0,0,0,0,0,1,0,0,1,0,0,2020,1,8,2,0,0,0,0
71.0,0,130210.28,19,36705.07,574.3770154373927,1,64048.23,0,0,0,0,0,0,0,0,0,1,0,2020,2,8,5,0,1,0,0
32.0,0,31003.67,19,37727.14,762.0,1,-29357.89,0,0,0,1,0,0,0,1,0,0,0,2020,3,8,6,0,0,0,0
61.0,1,139533.0,26,31975.95,583.0,0,271411.01,0,0,0,0,1,0,0,0,1,0,0,2020,4,8,2,0,1,0,0
57.0,1,81726.63,30,30094.22,620.0,1,88170.67,0,0,0,0,0,1,0,1,0,0,0,2020,5,8,4,0,0,1,0
32.0,0,64116.85,21,30022.75,783.0,1,284369.04,0,0,0,0,0,0,0,0,0,1,0,2020,6,8,0,0,1,0,0
26.0,1,59367.44,14,47043.55,790.0,0,280713.2,0,0,0,1,0,0,0,0,0,1,0,2020,7,8,2,0,0,0,0
64.0,1,76730.1,24,39459.41,574.3770154373927,0,247704.90777003483,1,0,0,0,1,0,0,1,0,0,0,2020,8,8,5,0,0,0,1
60.0,0,84121.03,9,36765.75,371.0,0,209205.99,0,0,0,0,0,0,0,0,1,0,0,2020,9,8,1,0,0,0,0
39.0,1,85476.32999999999,24,42505.34,655.0,1,393356.61,1,0,0,0,0,1,0,0,0,1,0,2020,10,8,3,0,1,0,0
34.0,0,72406.61,5,35606.23,323.0,0,270886.8,0,0,0,0,0,0,0,0,0,1,0,2020,11,8,6,1,0,0,0
57.0,0,128606.62,21,37671.29,707.0,1,242004.76,0,0,0,1,0,0,0,0,0,0,0,2020,12,8,1,1,0,0,0
31.0,0,57158.73,0,14555.68,804.0,1,672024.49,0,0,0,0,0,0,0,0,0,0,0,2020,8,13,3,1,0,0,0
44.0,0,82391.02,24,58980.18,743.0,1,381674.78,1,0,0,0,1,0,0,1,0,0,0,2020,8,14,4,0,0,1,0
31.0,0,107403.98,29,25051.05,795.0,1,72146.48,1,0,0,0,0,0,0,1,0,0,0,2020,8,15,5,0,0,0,0
53.0,1,131887.79,11,20175.44,695.0,1,257540.28,0,0,0,1,0,0,1,0,0,0,0,2020,8,16,6,0,0,0,0
39.0,0,75117.84,7,22905.98,734.0,1,202973.94,1,0,0,0,1,0,0,1,0,0,0,2020,8,17,0,0,1,0,0
55.0,1,90057.71,26,25461.94,306.0,1,238614.62,0,0,0,0,1,0,1,0,0,0,0,2020,8,18,1,0,0,0,0
36.0,1,50446.45,15,21431.85,631.0,0,220180.26,0,0,0,0,1,0,0,0,1,0,0,2020,8,19,2,0,0,1,0
53.0,1,90224.52,29,41546.64,308.0,1,336485.56,0,0,0,0,1,0,0,1,0,0,0,2020,8,20,3,1,0,0,0
52.0,0,95530.96,9,42951.57,629.0,1,272796.49,0,0,0,0,0,0,0,0,0,0,0,2020,8,21,4,0,0,0,0
43.0,1,92187.77,24,12847.05,660.0,0,248390.73,0,0,0,0,1,0,0,1,0,0,0,2020,8,22,5,1,0,0,0
49.0,0,73667.08,16,26466.63,476.0,0,378859.46,1,0,0,0,1,0,0,0,0,0,0,2020,8,23,6,1,0,0,0
28.0,0,90865.12,28,51603.31,700.0,1,193161.65,0,0,0,0,1,0,0,0,0,0,0,2020,8,24,0,0,1,0,0
60.0,0,85476.32999999999,7,70524.1,537.0,1,140145.64,0,0,0,0,1,0,0,1,0,0,0,2020,8,25,1,0,1,0,0
59.0,1,113644.92,4,32948.84,480.0,0,320334.97,0,0,0,0,0,1,0,0,0,0,0,2020,8,26,2,1,0,0,0
34.0,1,42108.42,2,30415.12,351.0,0,165084.1,1,0,0,0,0,1,0,0,0,0,0,2020,8,27,3,0,0,0,1
42.0,1,51529.81,17,39166.73,547.0,1,489546.41,0,0,0,0,1,0,1,0,0,0,0,2020,8,28,4,0,0,1,0
72.0,1,36583.22,18,21207.03,657.0,0,201885.4,0,0,0,0,0,0,0,0,0,0,0,2020,8,29,5,0,0,0,1
25.0,0,62616.04,1,49084.18,797.0,1,245976.28,1,0,0,0,1,0,0,0,1,0,0,2020,8,30,6,0,0,0,0
48.0,1,88614.8,31,44389.22,615.0,1,261363.47,0,0,0,0,1,0,1,0,0,0,0,2020,8,31,0,1,0,0,0
48.0,0,118730.4,27,45330.8,575.0,1,21185.97,0,1,0,0,0,0,0,0,0,1,0,2020,1,9,3,0,1,0,0
56.0,1,135705.37,16,44389.55,486.0,1,263239.54,0,0,1,0,0,0,0,1,0,0,0,2020,2,9,6,0,0,0,0
43.0,0,126325.28,23,39385.25,572.0,1,10112.63,0,0,0,1,0,0,0,0,0,0,0,2020,3,9,0,0,0,0,1
57.0,1,87108.92,23,26207.32,782.0,1,359568.91,0,0,0,0,1,0,1,0,0,0,0,2020,4,9,3,0,1,0,0
24.0,0,62011.24,30,27143.68,757.0,1,216637.09,0,0,0,1,0,0,0,0,0,0,0,2020,5,9,5,1,0,0,0
26.0,0,73398.01,27,38046.63,791.0,1,135983.01,0,0,1,0,0,0,0,1,0,0,0,2020,6,9,1,0,1,0,0
48.0,1,81345.38,2,38135.74,400.0,1,305687.45,0,0,0,0,0,1,0,0,0,1,0,2020,7,9,3,0,1,0,0
26.0,0,99102.8,28,15132.19,566.0,1,206580.57,0,0,0,0,1,0,1,0,0,0,0,2020,8,9,6,1,0,0,0
19.0,0,80219.28,10,22882.67,316.0,1,19421.73,0,0,0,1,0,0,0,0,0,1,0,2020,9,9,2,0,1,0,0
44.0,0,103290.9,14,25447.68,644.0,1,287669.63,0,0,0,1,0,0,0,0,1,0,0,2020,10,9,4,0,1,0,0
57.0,1,41098.16,12,50515.55,566.0,1,305556.29,0,0,0,0,0,0,1,0,0,0,0,2020,11,9,0,1,0,0,0
47.0,1,74343.44,29,34387.08,574.3770154373927,1,311775.8,0,0,0,0,1,0,1,0,0,0,0,2020,12,9,2,1,0,0,0
67.0,0,68066.19,31,17605.92,565.0,0,472308.92,1,0,0,1,0,0,0,0,0,1,0,2023,12,4,0,0,0,0,1
33.0,1,70496.25,13,41897.51,643.0,0,122205.42,0,0,1,0,0,0,0,1,0,0,0,2020,9,14,0,0,0,0,1
43.0,1,86113.85,8,40923.7,574.3770154373927,1,57982.89,0,0,0,1,0,0,1,0,0,0,0,2020,9,15,1,0,1,0,0
28.0,1,88176.42,6,31250.26,579.0,0,201985.47,0,0,0,0,0,1,0,0,0,1,0,2020,9,16,2,1,0,0,0
32.0,1,92390.99,26,31862.39,844.0,0,250608.68,0,0,0,1,0,0,0,1,0,0,0,2020,9,17,3,0,0,0,1
46.0,1,80573.37,17,20861.23,354.0,1,302408.43,0,0,1,0,0,0,0,0,0,0,0,2020,9,18,4,0,0,0,0
52.0,0,103378.82,15,17335.46,711.0,1,267259.57,0,0,0,0,1,0,0,0,0,0,0,2020,9,19,5,0,1,0,0
55.0,1,78061.25,23,34641.09,698.0,0,131602.45,0,0,0,0,0,0,0,0,0,1,0,2020,9,20,6,0,0,0,0
32.0,1,52812.32,2,26269.62,432.0,1,132132.66,0,0,0,0,1,0,0,1,0,0,0,2020,9,21,0,0,1,0,0
31.0,0,85476.32999999999,13,41204.38,788.0,0,177212.11,0,0,0,0,0,0,0,0,0,0,0,2020,9,22,1,0,1,0,0
41.0,0,56023.64,11,49901.97,357.0,1,149034.39,0,0,0,1,0,0,0,1,0,0,0,2020,9,23,2,0,0,0,1
30.0,1,128390.87,10,57981.3,365.0,1,247704.90777003483,0,0,0,1,0,0,0,0,0,1,0,2020,9,24,3,0,0,1,0
30.0,1,49990.48,29,34833.46,574.3770154373927,0,228845.91,0,0,1,0,0,0,0,0,1,0,0,2020,9,25,4,1,0,0,0
72.0,1,58040.21,6,34623.89,421.0,1,212308.1,1,0,0,0,0,1,0,1,0,0,0,2020,9,26,5,0,0,0,1
37.0,0,99160.34,26,28099.19,584.0,1,247704.90777003483,1,0,0,0,0,1,0,0,0,0,0,2020,9,27,6,0,0,0,1
59.0,0,85476.32999999999,7,60458.52,442.0,1,445561.07,0,0,0,0,0,1,0,0,0,1,0,2020,9,28,0,0,0,0,1
36.0,0,82264.38,28,54170.84,422.0,0,391613.9,1,0,0,0,1,0,1,0,0,0,0,2020,9,29,1,1,0,0,0
19.0,1,95194.38,29,39119.64,445.0,1,203649.47,0,0,0,0,1,0,0,0,0,0,0,2020,9,30,2,0,0,1,0
20.0,1,122793.62,24,48976.07,821.0,1,365644.68,0,0,0,0,0,1,0,0,0,1,0,2020,1,10,4,0,0,1,0
46.22862068965517,1,124378.86,5,27833.66,797.0,1,391303.08,0,0,0,0,0,1,1,0,0,0,0,2020,2,10,0,0,0,0,1
38.0,1,45041.93,30,11388.35,581.0,1,304173.1,0,0,0,0,0,0,0,1,0,0,0,2020,3,10,1,0,1,0,0
18.0,0,119175.51,24,27896.09,325.0,0,301165.52,1,0,0,0,1,0,0,0,1,0,0,2020,4,10,4,1,0,0,0
39.0,0,59798.38,19,35956.99,573.0,0,247704.90777003483,0,0,0,0,0,1,0,0,1,0,0,2020,5,10,6,0,0,1,0
33.0,0,99473.75,29,43667.9,310.0,1,312238.17,0,0,0,0,0,1,0,0,0,0,0,2020,6,10,2,0,1,0,0
56.0,0,136778.49,31,45024.46,691.0,1,384877.0,0,0,0,1,0,0,0,0,0,1,0,2020,7,10,4,0,0,1,0
70.0,0,82153.25,5,49989.88,829.0,1,199664.85,0,0,0,0,0,1,0,0,0,0,0,2020,8,10,0,0,0,0,0
68.0,1,61116.13,24,37737.24,708.0,0,347777.71,0,0,0,0,1,0,0,0,1,0,0,2020,9,10,3,0,1,0,0
22.0,0,73329.12,11,31984.85,473.0,1,265054.07,0,0,1,0,0,0,0,1,0,0,0,2020,10,10,5,0,0,0,1
18.0,1,55660.09,18,45742.67,561.0,1,137737.9,0,0,0,0,0,1,0,0,0,0,0,2020,11,10,1,0,1,0,0
66.0,1,101798.96,29,77649.29,618.0,1,27440.29,0,0,1,0,0,0,0,0,1,0,0,2020,12,10,3,0,1,0,0
28.0,0,71376.01,7,41013.44,783.0,1,247704.90777003483,0,0,0,0,0,0,1,0,0,0,0,2020,10,13,1,0,0,0,1
26.0,1,36529.99,33,60262.76,677.0,1,-15647.22,0,0,0,0,0,0,0,1,0,0,0,2020,10,14,2,0,0,0,1
71.0,0,65103.25,22,36233.99,688.0,1,287869.7,0,0,0,0,0,0,1,0,0,0,0,2020,10,15,3,0,0,1,0
46.22862068965517,1,65624.91,21,44162.46,817.0,0,396293.99,0,0,0,1,0,0,0,0,1,0,0,2020,10,16,4,0,0,1,0
66.0,0,102853.3,18,31234.56,711.0,0,119305.47,0,0,1,0,0,0,0,0,0,0,0,2020,10,17,5,0,0,0,1
62.0,0,103575.16,31,50603.49,593.0,1,234459.88,0,0,0,0,0,1,0,0,0,1,0,2020,10,18,6,0,0,0,0
29.0,0,91696.59,23,40457.56,441.0,1,249960.64,1,0,0,1,0,0,0,0,1,0,0,2020,10,19,0,0,0,0,1
69.0,0,100599.68,18,23086.21,405.0,1,497320.06,1,0,0,0,1,0,0,0,0,1,0,2020,10,20,1,0,0,0,1
53.0,0,86419.98,13,55688.66,688.0,0,247704.90777003483,0,0,0,0,0,0,0,0,0,1,0,2020,10,21,2,0,0,0,1
44.0,0,112068.9,28,29864.53,574.3770154373927,1,244842.21,1,0,0,0,0,1,0,0,1,0,0,2020,10,22,3,1,0,0,0
45.0,1,55795.12,31,6759.86,537.0,0,254732.14,0,0,0,0,0,0,0,0,0,1,0,2020,10,23,4,0,0,0,0
20.0,0,130386.66,23,38208.37,559.0,1,456729.17,1,0,1,0,0,0,0,0,0,0,0,2020,10,24,5,0,0,0,1
67.0,1,39150.16,10,30832.53,537.0,1,317105.91,0,0,1,0,0,0,0,0,0,0,0,2020,10,25,6,0,0,0,0
35.0,1,48777.58,30,51503.98,757.0,1,250383.85,1,0,0,0,0,1,0,0,1,0,0,2020,10,26,0,0,0,1,0
33.0,0,107325.41,3,40192.46,742.0,1,152735.75,1,0,0,0,1,0,0,0,1,0,0,2020,10,27,1,1,0,0,0
18.0,0,85476.32999999999,20,16192.0,545.0,1,216895.17,0,0,1,0,0,0,0,1,0,0,0,2020,10,28,2,1,0,0,0
32.0,1,77610.84,2,44068.53,364.0,0,221865.65,0,0,0,0,1,0,0,0,0,0,0,2020,10,29,3,0,0,0,1
37.0,1,116078.5,20,34829.17,499.0,1,342743.86,0,0,1,0,0,0,1,0,0,0,0,2020,10,30,4,0,0,0,1
20.0,1,132757.44,17,34798.72,659.0,0,133090.6,0,1,0,0,0,0,1,0,0,0,0,2020,10,31,5,0,1,0,0
55.0,1,77612.78,16,23848.84,817.0,0,372438.36,1,0,0,0,0,0,0,0,0,1,0,2020,1,11,5,0,0,0,1
26.0,0,111241.03,34,46507.3,669.0,1,385541.02,1,0,0,0,0,1,0,0,0,0,0,2020,2,11,1,1,0,0,0
33.0,0,92469.85,1,34798.72,538.0,1,243162.35,1,0,0,0,1,0,1,0,0,0,0,2020,3,11,2,1,0,0,0
45.0,1,39519.33,13,14619.74,625.0,1,125509.35,0,0,1,0,0,0,0,0,0,0,0,2020,4,11,5,1,0,0,0
55.0,1,89124.37,14,83846.23,748.0,0,226809.31,0,1,0,0,0,0,0,0,1,0,0,2020,5,11,0,0,0,0,0
28.0,0,113460.53,21,50695.58,757.0,1,389121.75,0,0,0,0,0,1,0,0,0,1,0,2020,6,11,3,1,0,0,0
70.0,1,70648.62,2,16869.98,441.0,1,268546.64,0,0,0,0,0,0,0,0,0,1,0,2020,7,11,5,0,0,0,1
47.0,0,127085.38,31,28029.8,587.0,0,2516.59,1,0,0,0,0,0,1,0,0,0,0,2020,8,11,1,1,0,0,0
44.0,1,89963.53,22,34798.72,312.0,0,413463.14,1,0,0,0,0,1,0,1,0,0,0,2020,9,11,4,0,0,0,0
60.0,1,114437.42,2,8188.66,719.0,0,118460.89,0,0,0,0,1,0,0,0,0,0,0,2020,10,11,6,0,0,1,0
29.0,0,87027.43,12,39367.25,537.0,1,111946.7,0,0,1,0,0,0,0,0,1,0,0,2020,11,11,2,0,0,0,1
34.0,1,87058.86,12,13234.88,688.0,1,147198.81,0,0,0,0,1,0,0,0,0,0,0,2020,12,11,4,0,0,0,0
46.22862068965517,0,102032.16,26,37905.52,558.0,1,306704.01,0,0,0,0,0,0,0,1,0,0,0,2020,11,13,4,0,0,0,1
58.0,0,42994.43,8,35072.76,348.0,1,126221.64,0,0,0,0,0,0,0,0,1,0,0,2020,11,14,5,0,0,0,0
71.0,0,68556.8,2,7656.88,361.0,1,137783.0,0,0,1,0,0,0,0,0,0,0,0,2020,11,15,6,0,0,0,1
53.0,0,116352.68,4,18750.3,401.0,1,503847.86,0,0,0,0,1,0,0,0,0,1,0,2020,11,16,0,0,0,0,1
25.0,1,85476.32999999999,4,56508.64,731.0,1,226061.93,0,0,0,0,1,0,0,1,0,0,0,2020,11,17,1,0,0,0,0
61.0,0,71218.64,29,34798.72,310.0,1,-26618.04,0,0,0,0,1,0,0,0,0,1,0,2020,11,18,2,1,0,0,0
46.22862068965517,1,94184.35,6,47353.89,835.0,1,212075.26,1,1,0,0,0,0,0,0,1,0,0,2020,11,19,3,0,0,1,0
25.0,1,140488.55,30,38552.61,497.0,1,107478.02,1,0,0,0,0,1,0,0,0,1,0,2020,11,20,4,0,0,0,0
34.0,0,26953.23,14,21642.09,570.0,1,267448.66,1,0,0,1,0,0,1,0,0,0,0,2020,11,21,5,0,0,0,1
62.0,0,85930.84,20,22251.29,549.0,1,414437.43,1,0,0,0,1,0,0,0,0,0,1,2020,11,22,6,0,0,0,1
25.0,1,73713.05,9,34798.72,410.0,1,503732.98,0,0,1,0,0,0,0,0,0,1,0,2020,11,23,0,0,0,0,0
73.0,1,55817.22,6,26772.66,693.0,0,189448.51,0,0,0,1,0,0,0,0,0,1,0,2020,11,24,1,0,1,0,0
24.0,1,142534.0,21,48204.58,345.0,1,272803.59,1,0,0,0,0,1,0,0,0,0,0,2020,11,25,2,0,0,0,1
19.0,1,76053.77,7,27136.77,546.0,1,500016.08,1,0,0,1,0,0,0,1,0,0,0,2020,11,26,3,0,0,1,0
61.0,0,116698.99,1,62999.09,457.0,1,250108.32,1,0,0,0,0,0,1,0,0,0,0,2020,11,27,4,0,0,1,0
18.0,0,47418.08,12,34097.25,679.0,1,251238.59,0,0,0,1,0,0,0,0,0,1,0,2020,11,28,5,0,0,0,0
23.0,1,41682.52,19,52364.63,354.0,1,218562.94,0,0,0,1,0,0,0,0,0,0,0,2020,11,29,6,0,0,1,0
56.0,1,18480.41,34,26476.37,481.0,1,40280.9,1,0,1,0,0,0,1,0,0,0,0,2020,11,30,0,0,1,0,0
46.22862068965517,0,112160.8,21,42384.3,844.0,1,184053.88,0,0,1,0,0,0,0,0,1,0,0,2020,1,12,6,0,1,0,0
68.0,0,153842.84,24,49924.12,722.0,1,336504.05,0,0,0,0,0,1,0,0,0,1,0,2020,2,12,2,0,1,0,0
31.0,0,114924.87,32,32285.2,408.0,1,236007.32,1,0,0,0,0,1,0,0,0,0,0,2020,3,12,3,0,0,0,1
64.0,0,74479.96,32,32048.3,338.0,1,397892.96,0,0,0,0,1,0,1,0,0,0,0,2020,4,12,6,1,0,0,0
41.0,1,65721.82,33,29057.8,342.0,0,247704.90777003483,1,0,0,0,1,0,0,0,0,1,0,2020,5,12,1,0,0,0,0
62.0,1,89498.17,23,42968.46,507.0,1,297110.41,1,0,0,1,0,0,0,1,0,0,0,2020,6,12,4,0,0,0,0
26.0,1,93898.51,5,23038.67,379.0,1,226030.01,0,0,1,0,0,0,0,0,0,0,0,2020,7,12,6,0,0,0,1
59.0,1,36596.79,5,29561.63,776.0,1,317125.16,0,0,1,0,0,0,0,0,1,0,0,2020,8,12,2,0,0,0,1
55.0,1,134378.75,30,40766.04,561.0,0,83883.11,0,0,0,0,0,1,1,0,0,0,0,2020,9,12,5,0,1,0,0
41.0,0,81605.52,22,29027.41,664.0,1,328161.5,0,0,0,0,0,0,0,0,0,1,0,2020,10,12,0,0,1,0,0
44.0,0,112376.32,31,58544.2,574.3770154373927,1,-24208.22,0,0,0,0,0,0,0,0,0,0,1,2020,11,12,3,0,1,0,0
27.0,1,145459.26,28,37525.23,479.0,1,364452.22,0,0,1,0,0,0,0,0,0,0,1,2020,12,12,5,0,0,0,0
40.0,0,136688.83,4,28487.41,455.0,0,240604.08,1,0,0,0,1,0,0,0,0,0,0,2020,12,13,6,0,0,1,0
52.0,0,54782.1,5,34798.72,735.0,1,277082.81,0,0,1,0,0,0,0,1,0,0,0,2020,12,14,0,0,0,0,1
63.0,0,55946.93,7,39829.65,464.0,1,137275.15,0,0,0,1,0,0,0,1,0,0,0,2020,12,15,1,1,0,0,0
52.0,0,36903.4,13,34144.3,332.0,0,446820.3,0,0,0,0,0,1,0,0,0,1,0,2023,12,4,0,0,0,1,0
44.0,0,121272.88,24,24725.8,469.0,1,265637.14,0,0,0,1,0,0,0,1,0,0,0,2020,12,17,3,0,0,1,0
58.0,0,85476.32999999999,2,21119.21,593.0,1,377147.96,1,0,0,0,1,0,0,0,1,0,0,2020,12,18,4,0,0,0,0
57.0,1,100103.21,22,26006.36,595.0,1,183461.97,0,0,0,0,0,1,0,0,0,0,0,2020,12,19,5,0,0,0,1
71.0,0,63159.66,12,61338.3,726.0,0,89581.22,0,0,0,0,1,0,0,0,0,1,0,2020,12,20,6,1,0,0,0
62.0,1,86076.38,21,41876.46,446.0,0,386511.08,1,0,0,0,1,0,0,0,0,0,0,2020,12,21,0,0,0,0,0
22.0,0,62602.71,26,27427.83,578.0,1,69194.92,0,0,0,1,0,0,0,0,0,0,0,2025,6,15,6,1,0,0,0
53.0,0,64415.67,12,40355.73,573.0,1,118192.98,0,0,0,1,0,0,0,0,0,1,0,2020,12,23,2,0,0,0,1
58.0,1,113123.27,11,33586.34,306.0,0,157070.44,1,0,0,1,0,0,0,1,0,0,0,2020,12,24,3,0,1,0,0
72.0,1,93953.74,12,27712.53,692.0,0,381134.07,0,0,1,0,0,0,1,0,0,0,0,2020,12,25,4,0,0,0,1
61.0,1,80013.73,14,18710.48,555.0,1,247704.90777003483,0,0,1,0,0,0,1,0,0,0,0,2020,12,26,5,0,0,0,0
49.0,0,106314.2,4,34798.72,765.0,0,207366.14,0,0,0,1,0,0,1,0,0,0,0,2020,12,27,6,0,0,1,0
20.0,0,85476.32999999999,9,30831.23,528.0,1,182138.32,1,0,0,1,0,0,1,0,0,0,0,2020,12,28,0,1,0,0,0
30.0,0,96306.22,11,6043.66,379.0,1,248856.87,1,0,1,0,0,0,0,1,0,0,0,2020,12,29,1,0,0,0,1
61.0,1,58966.45,27,58290.72,840.0,1,194333.76,0,0,1,0,0,0,0,0,0,1,0,2020,12,30,2,0,0,0,0
48.0,0,85889.88,3,34798.72,547.0,1,280879.74,0,0,0,0,0,1,1,0,0,0,0,2020,12,31,3,0,0,0,1
57.0,0,91626.91,30,38962.45,355.0,1,151581.24,1,0,0,0,1,0,0,1,0,0,0,2021,1,1,4,0,1,0,0
31.0,0,85476.32999999999,22,24367.62,459.0,1,215648.58,0,0,0,0,1,0,0,0,1,0,0,2021,2,1,0,1,0,0,0
63.0,0,61472.96,33,35783.0,718.0,1,376545.04,1,0,0,1,0,0,0,0,0,0,0,2021,3,1,0,0,1,0,0
22.0,0,80473.03,14,42031.51,681.0,1,167832.19,0,0,0,1,0,0,0,0,1,0,0,2021,4,1,3,0,1,0,0
73.0,0,35815.49,22,33160.85,317.0,1,199620.97,0,0,1,0,0,0,0,0,0,0,1,2021,5,1,5,0,0,0,1
46.22862068965517,0,84702.05,0,12030.76,389.0,1,301289.98,0,0,1,0,0,0,0,1,0,0,0,2021,6,1,1,0,0,1,0
57.0,1,119557.47,12,25616.41,343.0,1,160357.46,0,0,0,1,0,0,0,0,0,0,0,2021,7,1,3,0,0,0,1
33.0,0,149470.02,11,19692.94,770.0,1,155516.0,0,0,1,0,0,0,0,0,0,0,0,2021,8,1,6,0,0,0,1
63.0,1,87041.74,10,42668.36,829.0,0,190178.85,0,0,0,0,0,1,0,0,0,0,0,2021,9,1,2,0,0,0,1
35.0,1,46518.38,30,31047.99,359.0,1,294079.24,1,0,0,0,0,1,0,0,1,0,0,2021,10,1,4,1,0,0,0
66.0,1,115051.27,6,38080.96,703.0,1,200845.67,0,0,0,0,1,0,1,0,0,0,0,2021,11,1,0,0,0,0,0
74.0,0,80184.18,22,40011.05,529.0,1,83130.96,0,0,1,0,0,0,0,0,0,1,0,2021,12,1,2,0,0,0,0
66.0,0,97297.42,20,40831.03,841.0,1,125145.08,0,0,0,0,0,0,0,1,0,0,0,2021,1,13,2,0,1,0,0
40.0,1,106610.79,8,40487.71,690.0,1,311063.7,0,0,0,0,0,0,0,0,0,1,0,2021,1,14,3,0,0,1,0
69.0,0,103956.19,3,42346.84,379.0,1,135623.42,0,0,0,0,0,0,0,1,0,0,0,2021,1,15,4,1,0,0,0
43.0,1,40481.61,31,19055.03,512.0,1,267299.8,0,0,0,0,1,0,0,0,0,0,0,2021,1,16,5,0,0,1,0
64.0,1,95393.73,0,25732.92,355.0,1,442736.01,0,0,0,0,0,0,0,1,0,0,0,2021,1,17,6,1,0,0,0
70.0,0,50619.67,20,33588.17,740.0,0,285435.15,0,0,0,0,0,1,0,1,0,0,0,2021,1,18,0,0,0,0,0
39.0,0,109300.18,32,43066.18,431.0,1,-50883.53,0,0,0,0,0,0,1,0,0,0,0,2021,1,19,1,1,0,0,0
63.0,1,135665.84,11,23570.93,648.0,0,78610.37,0,0,0,0,0,0,0,1,0,0,0,2021,1,20,2,1,0,0,0
74.0,1,100469.94,1,28494.67,578.0,1,111704.13,0,0,0,0,0,1,0,0,0,0,0,2021,1,21,3,0,0,0,0
66.0,1,16654.16,2,14043.13,330.0,1,274037.53,1,0,0,1,0,0,0,0,1,0,0,2021,1,22,4,0,0,1,0
29.0,0,110783.44,23,23637.01,577.0,1,125720.89,0,0,1,0,0,0,0,0,0,0,0,2021,1,23,5,1,0,0,0
44.0,0,73444.58,28,32594.48,787.0,0,275668.94,0,0,0,0,1,0,0,0,0,0,1,2021,1,24,6,0,0,0,0
43.0,0,117383.57,9,30590.59,760.0,1,389698.8,0,0,0,1,0,0,0,0,1,0,0,2021,1,25,0,1,0,0,0
30.0,0,146281.52,0,2849.21,533.0,0,440127.13,0,0,0,0,0,1,0,0,0,1,0,2021,1,26,1,0,0,0,0
30.0,1,122477.99,15,24040.38,431.0,1,412024.93,1,0,0,1,0,0,0,0,1,0,0,2021,1,27,2,0,0,0,1
21.0,1,68170.51,25,19231.78,713.0,1,163601.49,0,0,0,0,0,0,0,1,0,0,0,2021,1,28,3,0,1,0,0
46.22862068965517,0,42354.55,29,6971.36,652.0,0,266947.49,0,0,0,0,1,0,1,0,0,0,0,2021,1,29,4,0,0,1,0
22.0,1,87257.45,27,47851.64,757.0,1,217658.04,0,0,0,0,0,0,0,1,0,0,0,2021,1,30,5,0,0,0,1
25.0,0,60970.36,8,43485.63,711.0,1,484472.31,0,0,0,0,0,1,0,0,0,0,0,2021,1,31,6,0,1,0,0
46.22862068965517,1,135068.72,23,40190.47,410.0,1,309372.28,0,0,1,0,0,0,0,0,0,1,0,2021,1,2,5,0,0,1,0
47.0,1,114783.16,9,41232.6,313.0,1,281046.27,0,0,0,0,1,0,0,1,0,0,0,2021,2,2,1,0,0,0,1
