customer_id,age,gender,city,income,education,experience_years,monthly_spending,credit_score,signup_date,has_credit_card,loan_amount,employment_type,defaulted
C100238,59.0,Male,rawalpindi,113644.92,Bachelor,4,32948.84,480.0,2020-08-26,No,320334.97,Government,0
C100239,34.0,Male,rawalpindi,42108.42,Bachelor,2,30415.12,351.0,2020-08-27,No,165084.1,Unemployed,1
C100240,42.0,Male,karachi,51529.81,Intermediate,17,39166.73,547.0,2020-08-28,Yes,489546.41,Student,0
C100241,72.0,Male,Lahore,36583.22,Bachelor,18,21207.03,657.0,2020-08-29,No,201885.4,Unemployed,0
C100242,25.0,Female,karachi,62616.04,Matric,1,49084.18,797.0,2020-08-30,Yes,245976.28,Business,1
C100243,48.0,Male,karachi,88614.8,Intermediate,31,44389.22,615.0,2020-08-31,Yes,261363.47,Government,0
C100244,48.0,Female,Unknown,118730.4,PhD,27,45330.8,575.0,2020-01-09,Yes,21185.97,Private,0
C100245,56.0,Male,faisalabad,135705.37,Master,16,44389.55,486.0,2020-02-09,Yes,263239.54,Business,0
C100246,43.0,Female,islamabad,126325.28,Bachelor,23,39385.25,572.0,2020-03-09,Yes,10112.63,Unemployed,0
C100247,57.0,Male,karachi,87108.92,Intermediate,23,26207.32,782.0,2020-04-09,Yes,359568.91,Private,0
C100248,24.0,Female,islamabad,62011.24,Bachelor,30,27143.68,757.0,2020-05-09,Yes,216637.09,Government,0
C100249,26.0,Female,faisalabad,73398.01,Master,27,38046.63,791.0,2020-06-09,Yes,135983.01,Private,0
C100250,48.0,Male,rawalpindi,81345.38,PhD,2,38135.74,400.0,2020-07-09,Yes,305687.45,Private,0
C100251,26.0,Female,karachi,99102.8,Intermediate,28,15132.19,566.0,2020-08-09,Yes,206580.57,Government,0
C100252,19.0,Female,islamabad,80219.28,PhD,10,22882.67,316.0,2020-09-09,Yes,19421.73,Private,0
C100253,44.0,Female,islamabad,103290.9,Matric,14,25447.68,644.0,2020-10-09,Yes,287669.63,Private,0
C100254,57.0,Male,Lahore,41098.16,Intermediate,12,50515.55,566.0,2020-11-09,Yes,305556.29,Government,0
C100255,47.0,Male,karachi,74343.44,Intermediate,29,34387.08,574.3770154373927,2020-12-09,Yes,311775.8,Government,0
C100256,67.0,Female,islamabad,68066.19,PhD,31,17605.92,565.0,2023-12-04,No,472308.92,Unemployed,1
C100257,33.0,Male,faisalabad,70496.25,Master,13,41897.51,643.0,2020-09-14,No,122205.42,Unemployed,0
C100258,43.0,Male,islamabad,86113.85,Intermediate,8,40923.7,574.3770154373927,2020-09-15,Yes,57982.89,Private,0
C100259,28.0,Male,rawalpindi,88176.42,PhD,6,31250.26,579.0,2020-09-16,No,201985.47,Government,0
C100260,32.0,Male,islamabad,92390.99,Master,26,31862.39,844.0,2020-09-17,No,250608.68,Unemployed,0
C100261,46.0,Male,faisalabad,80573.37,Bachelor,17,20861.23,354.0,2020-09-18,Yes,302408.43,Business,0
C100262,52.0,Female,karachi,103378.82,Bachelor,15,17335.46,711.0,2020-09-19,Yes,267259.57,Private,0
C100263,55.0,Male,Lahore,78061.25,PhD,23,34641.09,698.0,2020-09-20,No,131602.45,Business,0
C100264,32.0,Male,karachi,52812.32,Master,2,26269.62,432.0,2020-09-21,Yes,132132.66,Private,0
C100265,31.0,Female,Lahore,85476.32999999999,Bachelor,13,41204.38,788.0,2020-09-22,No,177212.11,Private,0
C100266,41.0,Female,islamabad,56023.64,Master,11,49901.97,357.0,2020-09-23,Yes,149034.39,Unemployed,0
C100267,30.0,Male,islamabad,128390.87,PhD,10,57981.3,365.0,2020-09-24,Yes,247704.90777003483,Student,0
C100268,30.0,Male,faisalabad,49990.48,Matric,29,34833.46,574.3770154373927,2020-09-25,No,228845.91,Government,0
C100269,72.0,Male,rawalpindi,58040.21,Master,6,34623.89,421.0,2020-09-26,Yes,212308.1,Unemployed,1
C100270,37.0,Female,rawalpindi,99160.34,Bachelor,26,28099.19,584.0,2020-09-27,Yes,247704.90777003483,Unemployed,1
C100271,59.0,Female,rawalpindi,85476.32999999999,PhD,7,60458.52,442.0,2020-09-28,YES,445561.07,Unemployed,0
C100272,36.0,Female,karachi,82264.38,Intermediate,28,54170.84,422.0,2020-09-29,No,391613.9,Government,1
C100273,19.0,Male,karachi,95194.38,Bachelor,29,39119.64,445.0,2020-09-30,Yes,203649.47,Student,0
C100274,20.0,Male,rawalpindi,122793.62,PhD,24,48976.07,821.0,2020-01-10,Yes,365644.68,Student,0
C100275,46.22862068965517,Male,rawalpindi,124378.86,Intermediate,5,27833.66,797.0,2020-02-10,Yes,391303.08,Unemployed,0
C100276,38.0,Male,Lahore,45041.93,Master,30,11388.35,581.0,2020-03-10,Yes,304173.1,Private,0
C100277,18.0,Female,karachi,119175.51,Matric,24,27896.09,325.0,2020-04-10,No,301165.52,Government,1
C100278,39.0,Female,rawalpindi,59798.38,Matric,19,35956.99,573.0,2020-05-10,No,247704.90777003483,Student,0
C100279,33.0,Female,rawalpindi,99473.75,Bachelor,29,43667.9,310.0,2020-06-10,Yes,312238.17,Private,0
C100280,56.0,Female,islamabad,136778.49,PhD,31,45024.46,691.0,2020-07-10,Yes,384877.0,Student,0
C100281,70.0,Female,rawalpindi,82153.25,Bachelor,5,49989.88,829.0,2020-08-10,Yes,199664.85,Business,0
C100282,68.0,Male,karachi,61116.13,Matric,24,37737.24,708.0,2020-09-10,No,347777.71,Private,0
C100283,22.0,Female,faisalabad,73329.12,Master,11,31984.85,473.0,2020-10-10,Yes,265054.07,Unemployed,0
C100284,18.0,Male,rawalpindi,55660.09,Bachelor,18,45742.67,561.0,2020-11-10,Yes,137737.9,Private,0
C100285,66.0,Male,faisalabad,101798.96,Matric,29,77649.29,618.0,2020-12-10,Yes,27440.29,Private,0
C100286,28.0,Female,Lahore,71376.01,Intermediate,7,41013.44,783.0,2020-10-13,Yes,247704.90777003483,Unemployed,0
C100287,26.0,Male,Lahore,36529.99,Master,33,60262.76,677.0,2020-10-14,Yes,-15647.22,Unemployed,0
C100288,71.0,Female,Lahore,65103.25,Intermediate,22,36233.99,688.0,2020-10-15,Yes,287869.7,Student,0
C100289,46.22862068965517,Male,islamabad,65624.91,Matric,21,44162.46,817.0,2020-10-16,No,396293.99,Student,0
C100290,66.0,Female,faisalabad,102853.3,Bachelor,18,31234.56,711.0,2020-10-17,No,119305.47,Unemployed,0
C100291,62.0,Female,rawalpindi,103575.16,PhD,31,50603.49,593.0,2020-10-18,Yes,234459.88,Business,0
C100292,29.0,Female,islamabad,91696.59,Matric,23,40457.56,441.0,2020-10-19,Yes,249960.64,Unemployed,1
C100293,69.0,Female,karachi,100599.68,PhD,18,23086.21,405.0,2020-10-20,Yes,497320.06,Unemployed,1
C100294,53.0,Female,Lahore,86419.98,PhD,13,55688.66,688.0,2020-10-21,No,247704.90777003483,Unemployed,0
C100295,44.0,Female,rawalpindi,112068.9,Matric,28,29864.53,574.3770154373927,2020-10-22,Yes,244842.21,Government,1
C100296,45.0,Male,Lahore,55795.12,PhD,31,6759.86,537.0,2020-10-23,No,254732.14,Business,0
C100297,20.0,Female,faisalabad,130386.66,Bachelor,23,38208.37,559.0,2020-10-24,Yes,456729.17,Unemployed,1
C100298,67.0,Male,faisalabad,39150.16,Bachelor,10,30832.53,537.0,2020-10-25,Yes,317105.91,Business,0
C100299,35.0,Male,rawalpindi,48777.58,Matric,30,51503.98,757.0,2020-10-26,Yes,250383.85,Student,1
C100300,33.0,Female,karachi,107325.41,Matric,3,40192.46,742.0,2020-10-27,Yes,152735.75,Government,1
C100301,18.0,Female,faisalabad,85476.32999999999,Master,20,16192.0,545.0,2020-10-28,Yes,216895.17,Government,0
C100302,32.0,Male,karachi,77610.84,Bachelor,2,44068.53,364.0,2020-10-29,No,221865.65,Unemployed,0
C100303,37.0,Male,faisalabad,116078.5,Intermediate,20,34829.17,499.0,2020-10-30,Yes,342743.86,Unemployed,0
C100304,20.0,Male,Unknown,132757.44,Intermediate,17,34798.72,659.0,2020-10-31,No,133090.6,Private,0
C100305,55.0,Male,Lahore,77612.78,PhD,16,23848.84,817.0,2020-01-11,No,372438.36,Unemployed,1
C100306,26.0,Female,rawalpindi,111241.03,Bachelor,34,46507.3,669.0,2020-02-11,Yes,385541.02,Government,1
C100307,33.0,Female,karachi,92469.85,Intermediate,1,34798.72,538.0,2020-03-11,Yes,243162.35,Government,1
C100308,45.0,Male,faisalabad,39519.33,Bachelor,13,14619.74,625.0,2020-04-11,Yes,125509.35,Government,0
C100309,55.0,Male,Unknown,89124.37,Matric,14,83846.23,748.0,2020-05-11,No,226809.31,Business,0
C100310,28.0,Female,rawalpindi,113460.53,PhD,21,50695.58,757.0,2020-06-11,Yes,389121.75,Government,0
C100311,70.0,Male,Lahore,70648.62,PhD,2,16869.98,441.0,2020-07-11,Yes,268546.64,Unemployed,0
C100312,47.0,Female,Lahore,127085.38,Intermediate,31,28029.8,587.0,2020-08-11,No,2516.59,Government,1
C100313,44.0,Male,rawalpindi,89963.53,Master,22,34798.72,312.0,2020-09-11,No,413463.14,Business,1
C100314,60.0,Male,karachi,114437.42,Bachelor,2,8188.66,719.0,2020-10-11,No,118460.89,Student,0
C100315,29.0,Female,faisalabad,87027.43,Matric,12,39367.25,537.0,2020-11-11,Yes,111946.7,Unemployed,0
C100316,34.0,Male,karachi,87058.86,Bachelor,12,13234.88,688.0,2020-12-11,Yes,147198.81,Business,0
C100317,46.22862068965517,Female,Lahore,102032.16,Master,26,37905.52,558.0,2020-11-13,Yes,306704.01,Unemployed,0
C100318,58.0,Female,Lahore,42994.43,Matric,8,35072.76,348.0,2020-11-14,Yes,126221.64,Business,0
C100319,71.0,Female,faisalabad,68556.8,Bachelor,2,7656.88,361.0,2020-11-15,Yes,137783.0,Unemployed,0
C100320,53.0,Female,karachi,116352.68,PhD,4,18750.3,401.0,2020-11-16,Yes,503847.86,Unemployed,0
C100321,25.0,Male,karachi,85476.32999999999,Master,4,56508.64,731.0,2020-11-17,Yes,226061.93,Business,0
C100322,61.0,Female,karachi,71218.64,PhD,29,34798.72,310.0,2020-11-18,Yes,-26618.04,Government,0
C100323,46.22862068965517,Male,Unknown,94184.35,Matric,6,47353.89,835.0,2020-11-19,Yes,212075.26,Student,1
C100324,25.0,Male,rawalpindi,140488.55,PhD,30,38552.61,497.0,2020-11-20,Yes,107478.02,Business,1
C100325,34.0,Female,islamabad,26953.23,Intermediate,14,21642.09,570.0,2020-11-21,Yes,267448.66,Unemployed,1
C100326,62.0,Female,karachi,85930.84,Unknown,20,22251.29,549.0,2020-11-22,Yes,414437.43,Unemployed,1
C100327,25.0,Male,faisalabad,73713.05,PhD,9,34798.72,410.0,2020-11-23,Yes,503732.98,Business,0
C100328,73.0,Male,islamabad,55817.22,PhD,6,26772.66,693.0,2020-11-24,No,189448.51,Private,0
C100329,24.0,Male,rawalpindi,142534.0,Bachelor,21,48204.58,345.0,2020-11-25,Yes,272803.59,Unemployed,1
C100330,19.0,Male,islamabad,76053.77,Master,7,27136.77,546.0,2020-11-26,Yes,500016.08,Student,1
C100331,61.0,Female,Lahore,116698.99,Intermediate,1,62999.09,457.0,2020-11-27,Yes,250108.32,Student,1
C100332,18.0,Female,islamabad,47418.08,PhD,12,34097.25,679.0,2020-11-28,Yes,251238.59,Business,0
C100333,23.0,Male,islamabad,41682.52,Bachelor,19,52364.63,354.0,2020-11-29,Yes,218562.94,Student,0
C100334,56.0,Male,faisalabad,18480.41,Intermediate,34,26476.37,481.0,2020-11-30,Yes,40280.9,Private,1
C100335,46.22862068965517,Female,faisalabad,112160.8,Matric,21,42384.3,844.0,2020-01-12,Yes,184053.88,Private,0
C100336,68.0,Female,rawalpindi,153842.84,PhD,24,49924.12,722.0,2020-02-12,Yes,336504.05,Private,0
C100337,31.0,Female,rawalpindi,114924.87,Bachelor,32,32285.2,408.0,2020-03-12,Yes,236007.32,Unemployed,1
C100338,64.0,Female,karachi,74479.96,Intermediate,32,32048.3,338.0,2020-04-12,Yes,397892.96,Government,0
C100339,41.0,Male,karachi,65721.82,PhD,33,29057.8,342.0,2020-05-12,No,247704.90777003483,Business,1
C100340,62.0,Male,islamabad,89498.17,Master,23,42968.46,507.0,2020-06-12,Yes,297110.41,Business,1
C100341,26.0,Male,faisalabad,93898.51,Bachelor,5,23038.67,379.0,2020-07-12,Yes,226030.01,Unemployed,0
C100342,59.0,Male,faisalabad,36596.79,Matric,5,29561.63,776.0,2020-08-12,Yes,317125.16,Unemployed,0
C100343,55.0,Male,rawalpindi,134378.75,Intermediate,30,40766.04,561.0,2020-09-12,No,83883.11,Private,0
C100344,41.0,Female,Lahore,81605.52,PhD,22,29027.41,664.0,2020-10-12,Yes,328161.5,Private,0
C100345,44.0,Female,Lahore,112376.32,Unknown,31,58544.2,574.3770154373927,2020-11-12,Yes,-24208.22,Private,0
C100346,27.0,Male,faisalabad,145459.26,Unknown,28,37525.23,479.0,2020-12-12,Yes,364452.22,Business,0
C100347,40.0,Female,karachi,136688.83,Bachelor,4,28487.41,455.0,2020-12-13,No,240604.08,Student,1
C100348,52.0,Female,faisalabad,54782.1,Master,5,34798.72,735.0,2020-12-14,Yes,277082.81,Unemployed,0
C100349,63.0,Female,islamabad,55946.93,Master,7,39829.65,464.0,2020-12-15,Yes,137275.15,Government,0
C100350,52.0,Female,rawalpindi,36903.4,PhD,13,34144.3,332.0,2023-12-04,No,446820.3,Student,0
C100351,44.0,Female,islamabad,121272.88,Master,24,24725.8,469.0,2020-12-17,Yes,265637.14,Student,0
C100352,58.0,Female,karachi,85476.32999999999,Matric,2,21119.21,593.0,2020-12-18,Yes,377147.96,Business,1
C100353,57.0,Male,rawalpindi,100103.21,Bachelor,22,26006.36,595.0,2020-12-19,Yes,183461.97,Unemployed,0
C100354,71.0,Female,karachi,63159.66,PhD,12,61338.3,726.0,2020-12-20,no,89581.22,Government,0
C100355,62.0,Male,karachi,86076.38,Bachelor,21,41876.46,446.0,2020-12-21,N,386511.08,Business,1
C100356,22.0,Female,islamabad,62602.71,Bachelor,26,27427.83,578.0,2025-06-15,Yes,69194.92,Government,0
C100357,53.0,Female,islamabad,64415.67,PhD,12,40355.73,573.0,2020-12-23,Yes,118192.98,Unemployed,0
C100358,58.0,Male,islamabad,113123.27,Master,11,33586.34,306.0,2020-12-24,No,157070.44,Private,1
C100359,72.0,Male,faisalabad,93953.74,Intermediate,12,27712.53,692.0,2020-12-25,No,381134.07,Unemployed,0
C100360,61.0,Male,faisalabad,80013.73,Intermediate,14,18710.48,555.0,2020-12-26,Yes,247704.90777003483,Business,0
C100361,49.0,Female,islamabad,106314.2,Intermediate,4,34798.72,765.0,2020-12-27,No,207366.14,Student,0
C100362,20.0,Female,islamabad,85476.32999999999,Intermediate,9,30831.23,528.0,2020-12-28,Yes,182138.32,Government,1
C100363,30.0,Female,faisalabad,96306.22,Master,11,6043.66,379.0,2020-12-29,Yes,248856.87,Unemployed,1
C100364,61.0,Male,faisalabad,58966.45,PhD,27,58290.72,840.0,2020-12-30,Yes,194333.76,Business,0
C100365,48.0,Female,rawalpindi,85889.88,Intermediate,3,34798.72,547.0,2020-12-31,Yes,280879.74,Unemployed,0
C100366,57.0,Female,karachi,91626.91,Master,30,38962.45,355.0,2021-01-01,Yes,151581.24,Private,1
C100367,31.0,Female,karachi,85476.32999999999,Matric,22,24367.62,459.0,2021-02-01,Yes,215648.58,Government,0
C100368,63.0,Female,islamabad,61472.96,Bachelor,33,35783.0,718.0,2021-03-01,Yes,376545.04,Private,1
C100369,22.0,Female,islamabad,80473.03,Matric,14,42031.51,681.0,2021-04-01,Yes,167832.19,Private,0
C100370,73.0,Female,faisalabad,35815.49,Unknown,22,33160.85,317.0,2021-05-01,Yes,199620.97,Unemployed,0
C100371,46.22862068965517,Female,faisalabad,84702.05,Master,0,12030.76,389.0,2021-06-01,Yes,301289.98,Student,0
C100372,57.0,Male,islamabad,119557.47,Bachelor,12,25616.41,343.0,2021-07-01,Yes,160357.46,Unemployed,0
C100373,33.0,Female,faisalabad,149470.02,Bachelor,11,19692.94,770.0,2021-08-01,Yes,155516.0,Unemployed,0
C100374,63.0,Male,rawalpindi,87041.74,Bachelor,10,42668.36,829.0,2021-09-01,No,190178.85,Unemployed,0
C100375,35.0,Male,rawalpindi,46518.38,Matric,30,31047.99,359.0,2021-10-01,Yes,294079.24,Government,1
C100376,66.0,Male,karachi,115051.27,Intermediate,6,38080.96,703.0,2021-11-01,Yes,200845.67,Business,0
C100377,74.0,Female,faisalabad,80184.18,PhD,22,40011.05,529.0,2021-12-01,Yes,83130.96,Business,0
C100378,66.0,Female,Lahore,97297.42,Master,20,40831.03,841.0,2021-01-13,Yes,125145.08,Private,0
C100379,40.0,Male,Lahore,106610.79,PhD,8,40487.71,690.0,2021-01-14,Yes,311063.7,Student,0
C100380,69.0,Female,Lahore,103956.19,Master,3,42346.84,379.0,2021-01-15,Yes,135623.42,Government,0
C100381,43.0,Male,karachi,40481.61,Bachelor,31,19055.03,512.0,2021-01-16,Yes,267299.8,Student,0
C100382,64.0,Male,Lahore,95393.73,Master,0,25732.92,355.0,2021-01-17,Yes,442736.01,Government,0
C100383,70.0,Female,rawalpindi,50619.67,Master,20,33588.17,740.0,2021-01-18,No,285435.15,Business,0
C100384,39.0,Female,Lahore,109300.18,Intermediate,32,43066.18,431.0,2021-01-19,Yes,-50883.53,Government,0
C100385,63.0,Male,Lahore,135665.84,Master,11,23570.93,648.0,2021-01-20,No,78610.37,Government,0
C100386,74.0,Male,rawalpindi,100469.94,Bachelor,1,28494.67,578.0,2021-01-21,Yes,111704.13,Business,0
C100387,66.0,Male,islamabad,16654.16,Matric,2,14043.13,330.0,2021-01-22,Yes,274037.53,Student,1
C100388,29.0,Female,faisalabad,110783.44,Bachelor,23,23637.01,577.0,2021-01-23,Yes,125720.89,Government,0
C100389,44.0,Female,karachi,73444.58,Unknown,28,32594.48,787.0,2021-01-24,No,275668.94,Business,0
C100390,43.0,Female,islamabad,117383.57,Matric,9,30590.59,760.0,2021-01-25,Yes,389698.8,Government,0
C100391,30.0,Female,rawalpindi,146281.52,PhD,0,2849.21,533.0,2021-01-26,No,440127.13,Business,0
C100392,30.0,Male,islamabad,122477.99,Matric,15,24040.38,431.0,2021-01-27,Yes,412024.93,Unemployed,1
C100393,21.0,Male,Lahore,68170.51,Master,25,19231.78,713.0,2021-01-28,Yes,163601.49,Private,0
C100394,46.22862068965517,Female,karachi,42354.55,Intermediate,29,6971.36,652.0,2021-01-29,No,266947.49,Student,0
C100395,22.0,Male,Lahore,87257.45,Master,27,47851.64,757.0,2021-01-30,Yes,217658.04,Unemployed,0
C100396,25.0,Female,rawalpindi,60970.36,Bachelor,8,43485.63,711.0,2021-01-31,Yes,484472.31,Private,0
C100397,46.22862068965517,Male,faisalabad,135068.72,PhD,23,40190.47,410.0,2021-01-02,Yes,309372.28,Student,0
C100398,47.0,Male,karachi,114783.16,Master,9,41232.6,313.0,2021-02-02,Yes,281046.27,Unemployed,0
C100399,33.0,Female,Lahore,61761.65,PhD,21,29497.37,412.0,2021-03-02,No,113962.04,Private,1
C100400,43.0,Male,rawalpindi,114139.84,Matric,10,33612.53,569.0,2021-04-02,Yes,279989.35,Business,0
C100401,62.0,Male,faisalabad,68283.28,Matric,26,32915.66,329.0,2021-05-02,No,380884.09,Government,0
C100402,38.0,Female,faisalabad,117177.97,Intermediate,26,49141.19,848.0,2021-06-02,Yes,163440.64,Student,0
C100403,31.0,Male,Lahore,73440.3,Bachelor,29,64384.89,464.0,2021-07-02,No,382699.1,Business,0
C100404,22.0,Female,Lahore,112199.47,PhD,31,39174.41,529.0,2021-08-02,Yes,294846.26,Business,1
C100405,42.0,Male,islamabad,62957.56,Master,25,21033.61,719.0,2021-09-02,No,207173.23,Private,0
C100406,64.0,Female,Lahore,36715.55,PhD,12,35746.11,487.0,2021-10-02,No,280288.89,Unemployed,0
C100407,44.0,Female,Lahore,45811.23,Matric,4,50622.83,787.0,2021-11-02,No,314826.32,Student,0
C100408,33.0,Female,Unknown,72367.94,Intermediate,7,34798.72,737.0,2021-12-02,Yes,34417.9,Unemployed,0
C100409,35.0,Male,rawalpindi,83299.44,PhD,34,60632.87,850.0,2021-02-13,Y,383712.83,Business,1
C100410,18.0,Male,karachi,34669.95,Bachelor,16,28971.32,727.0,2021-02-14,Yes,247704.90777003483,Business,0
C100411,28.0,Male,faisalabad,82229.29,Bachelor,13,37954.14,802.0,2021-02-15,Yes,163838.35,Government,0
C100412,23.0,Male,karachi,108691.74,Matric,2,37578.08,470.0,2021-02-16,Yes,261725.33,Private,1
C100413,33.0,Male,Lahore,111727.34,Matric,1,60816.52,611.0,2021-02-17,Yes,344606.79,Private,0
C100414,71.0,Female,Lahore,69061.63,Intermediate,24,41878.75,764.0,2021-02-18,No,247704.90777003483,Student,0
C100415,66.0,Female,Lahore,36796.49,PhD,24,28756.17,569.0,2021-02-19,Yes,204055.97,Student,0
C100416,61.0,Male,karachi,161631.18,Master,31,33802.96,574.3770154373927,2021-02-20,Yes,393450.98,Private,0
C100417,74.0,Female,rawalpindi,85476.32999999999,Bachelor,21,25570.39,791.0,2021-02-21,No,204327.02,Government,0
C100418,35.0,Male,faisalabad,85740.34,Bachelor,20,24853.82,817.0,2021-02-22,Yes,67351.43,Government,0
C100419,39.0,Female,rawalpindi,134078.69,Master,12,33516.04,448.0,2021-02-23,Yes,149333.85,Business,0
C100420,20.0,Female,karachi,73765.93,PhD,25,9197.34,340.0,2021-02-24,No,285150.53,Private,0
C100421,44.0,Female,karachi,85851.2,Intermediate,3,24796.4,825.0,2021-02-25,No,412542.41,Government,0
C100422,47.0,Female,faisalabad,71000.97,Master,32,40435.71,789.0,2021-02-26,Yes,113767.34,Business,1
C100423,37.0,Female,Lahore,85476.32999999999,Bachelor,18,39529.32,402.0,2021-02-27,Yes,146076.98,Student,0
C100424,56.0,Male,rawalpindi,101428.96,Master,29,20880.34,541.0,2021-02-28,Yes,406986.85,Business,0
C100425,38.0,Male,rawalpindi,92354.69,Master,7,24845.69,594.0,2021-01-03,No,154118.37,Private,0
C100426,43.0,Male,Lahore,55782.72,PhD,0,27005.76,624.0,2021-02-03,No,249316.89,Business,1
C100427,57.0,Female,rawalpindi,110434.01,PhD,23,28719.57,675.0,2021-03-03,Yes,238672.16,Government,0
C100429,46.22862068965517,Male,karachi,40929.05,Matric,32,36029.83,474.0,2021-05-03,Yes,234630.67,Government,0
C100430,57.0,Female,rawalpindi,49762.13,Intermediate,18,26997.21,717.0,2021-06-03,No,166671.48,Unemployed,0
C100431,36.0,Male,Lahore,86387.25,Bachelor,33,12927.11,746.0,2021-07-03,Yes,305492.27,Government,0
C100432,30.0,Male,faisalabad,94446.07,PhD,4,49161.01,685.0,2021-08-03,No,375570.57,Business,0
C100433,26.0,Male,Lahore,119428.43,Bachelor,3,37665.96,728.0,2021-09-03,No,60850.91,Student,0
C100434,36.0,Female,karachi,96778.86,Unknown,6,32457.68,446.0,2021-10-03,Yes,265668.95,Government,0
C100435,58.0,Male,faisalabad,70636.96,Master,34,10242.5,692.0,2021-11-03,No,463058.72,Private,0
C100436,66.0,Female,Lahore,85476.32999999999,Bachelor,7,39334.96,830.0,2021-12-03,Yes,250294.35,Student,0
C100437,43.0,Male,Lahore,89345.92,Intermediate,26,33029.12,419.0,2021-03-13,Yes,196813.89,Government,1
C100438,22.0,Female,islamabad,111383.23,Master,14,46904.47,706.0,2021-03-14,Yes,143593.91,Private,0
C100439,70.0,Female,rawalpindi,61550.76,Matric,6,37157.7,394.0,2021-03-15,Yes,153449.95,Private,1
C100440,65.0,Female,karachi,98038.96,Matric,30,29785.14,457.0,2021-03-16,No,207733.02,Student,0
C100441,41.0,Male,faisalabad,105572.39,Intermediate,7,25657.17,408.0,2021-03-17,No,164513.89,Private,0
C100442,53.0,Male,karachi,161414.56,Master,27,50910.53,799.0,2021-03-18,Yes,289619.1,Government,0
C100443,19.0,Male,islamabad,62573.72,Bachelor,8,34798.72,587.0,2021-03-19,Yes,202275.24,Government,0
C100444,41.0,Female,Lahore,85476.32999999999,Matric,5,34798.72,624.0,2021-03-20,Yes,247161.54,Government,0
C100445,59.0,Male,islamabad,112744.2,Matric,29,34798.72,842.0,2021-03-21,No,105943.88,Business,0
C100446,60.0,Male,Lahore,103198.74,Matric,24,48723.33,578.0,2021-03-22,No,94131.69,Student,0
